time,pos_0,pos_1,pos_2,vel_0,vel_1,vel_2
4.325000000000074785e+00,9.723699203976220451e-01,8.526401643542147468e-01,8.526401643542147468e-01,-2.334453638561324318e-01,5.224985647157489588e-01,5.224985647157489588e-01
4.329166666666741214e+00,9.692309097066964529e-01,8.594064115015725980e-01,8.594064115015725980e-01,-2.461532930292211208e-01,5.112930860768505337e-01,5.112930860768505337e-01
4.333333333333407644e+00,9.659258262890078051e-01,8.660254037845550590e-01,8.660254037845550590e-01,-2.588190451027464478e-01,4.999999999997984390e-01,4.999999999997984390e-01
4.337500000000074074e+00,9.624552364535843285e-01,8.724960070729108619e-01,8.724960070729108619e-01,-2.714404498652974729e-01,4.886212414967517903e-01,4.886212414967517903e-01
4.341666666666740504e+00,9.588197348681276599e-01,8.788171126620756279e-01,8.788171126620756279e-01,-2.840153447041433576e-01,4.771587602594052901e-01,4.771587602594052901e-01
4.345833333333406934e+00,9.550199444571177976e-01,8.849876374631495679e-01,8.849876374631495679e-01,-2.965415749757925878e-01,4.656145203249067999e-01,4.656145203249067999e-01
4.350000000000073364e+00,9.510565162950823659e-01,8.910065241884720377e-01,8.910065241884720377e-01,-3.090169943751664983e-01,4.539904997393423014e-01,4.539904997393423014e-01
4.354166666666739793e+00,9.469301294950321912e-01,8.968727415327898411e-01,8.968727415327898411e-01,-3.214394653033780802e-01,4.422886902187953551e-01,4.422886902187953551e-01
4.358333333333406223e+00,9.426414910921026014e-01,9.025852843499586609e-01,9.025852843499586609e-01,-3.338068592339848428e-01,4.305110968080894662e-01,4.305110968080894662e-01
4.362500000000072653e+00,9.381913359224048898e-01,9.081431738251767305e-01,9.081431738251767305e-01,-3.461170570777076239e-01,4.186597375372210772e-01,4.186597375372210772e-01
4.366666666666739083e+00,9.335804264971203636e-01,9.135454576426929041e-01,9.135454576426929041e-01,-3.583679495455123210e-01,4.067366430755935403e-01,4.067366430755935403e-01
4.370833333333405513e+00,9.288095528718407490e-01,9.187912101489876804e-01,9.187912101489876804e-01,-3.705574375100456064e-01,3.947438563840592884e-01,3.947438563840592884e-01
4.375000000000071942e+00,9.238795325112011403e-01,9.238795325113726697e-01,9.238795325113726697e-01,-3.826834323652964498e-01,3.826834323648822256e-01,3.826834323648822256e-01
4.379166666666738372e+00,9.187912101488092675e-01,9.288095528720075045e-01,9.288095528720075045e-01,-3.947438563844744563e-01,3.705574375096275519e-01,3.705574375096275519e-01
4.383333333333404802e+00,9.135454576425098283e-01,9.335804264972823452e-01,9.335804264972823452e-01,-4.067366430760047114e-01,3.583679495450904362e-01,3.583679495450904362e-01
4.387500000000071232e+00,9.081431738249883256e-01,9.381913359225613203e-01,9.381913359225613203e-01,-4.186597375376298058e-01,3.461170570772836852e-01,3.461170570772836852e-01
4.391666666666737662e+00,9.025852843497641498e-01,9.426414910922529256e-01,9.426414910922529256e-01,-4.305110968084973067e-01,3.338068592335605711e-01,3.338068592335605711e-01
4.395833333333404092e+00,8.968727415325900010e-01,9.469301294951768533e-01,9.469301294951768533e-01,-4.422886902192006420e-01,3.214394653029519211e-01,3.214394653029519211e-01
4.400000000000070521e+00,8.910065241882677567e-01,9.510565162952220319e-01,9.510565162952220319e-01,-4.539904997397433140e-01,3.090169943747367864e-01,3.090169943747367864e-01
4.404166666666736951e+00,8.849876374629399578e-01,9.550199444572518015e-01,9.550199444572518015e-01,-4.656145203253050924e-01,2.965415749753610442e-01,2.965415749753610442e-01
4.408333333333403381e+00,8.788171126618600226e-01,9.588197348682554466e-01,9.588197348682554466e-01,-4.771587602598024169e-01,2.840153447037118140e-01,2.840153447037118140e-01
4.412500000000069811e+00,8.724960070726900385e-01,9.624552364537065641e-01,9.624552364537065641e-01,-4.886212414971460305e-01,2.714404498648642639e-01,2.714404498648642639e-01
4.416666666666736241e+00,8.660254037843300168e-01,9.659258262891248226e-01,9.659258262891248226e-01,-5.000000000001881828e-01,2.588190451023099636e-01,2.588190451023099636e-01
4.420833333333402670e+00,8.594064115013424487e-01,9.692309097068076973e-01,9.692309097068076973e-01,-5.112930860772374464e-01,2.461532930287831655e-01,2.461532930287831655e-01
4.425000000000069100e+00,8.526401643539786024e-01,9.723699203977271832e-01,9.723699203977271832e-01,-5.224985647161343172e-01,2.334453638556947819e-01,2.334453638556947819e-01
4.429166666666735530e+00,8.457278217038580737e-01,9.753423205085601788e-01,9.753423205085601788e-01,-5.336145159157940077e-01,2.206974350212914660e-01,2.206974350212914660e-01
4.433333333333401960e+00,8.386705679453074769e-01,9.781476007338503198e-01,9.781476007338503198e-01,-5.446390350152066073e-01,2.079116908175490386e-01,2.079116908175490386e-01
4.437500000000068390e+00,8.314696123024253316e-01,9.807852804032723970e-01,9.807852804032723970e-01,-5.555702330197817007e-01,1.950903220159173335e-01,1.950903220159173335e-01
4.441666666666734820e+00,8.241261886218943511e-01,9.832549075639934744e-01,9.832549075639934744e-01,-5.664062369250093543e-01,1.822355254919376666e-01,1.822355254919376666e-01
4.445833333333401249e+00,8.166415551615562318e-01,9.855560590581138314e-01,9.855560590581138314e-01,-5.771451900374071631e-01,1.693495038488142534e-01,1.693495038488142534e-01
4.450000000000067679e+00,8.090169943748235504e-01,9.876883405951708550e-01,9.876883405951708550e-01,-5.877852522926436674e-01,1.564344650400217585e-01,1.564344650400217585e-01
4.454166666666734109e+00,8.012538126909334313e-01,9.896513868197005515e-01,9.896513868197005515e-01,-5.983246005708294790e-01,1.434926219909696821e-01,1.434926219909696821e-01
4.458333333333400539e+00,7.933533402911067123e-01,9.914448613738378047e-01,9.914448613738378047e-01,-6.087614290088879665e-01,1.305261922198432956e-01,1.305261922198432956e-01
4.462500000000066969e+00,7.853169308806153825e-01,9.930684569549510510e-01,9.930684569549510510e-01,-6.190939493099982815e-01,1.175373974576289227e-01,1.175373974576289227e-01
4.466666666666733398e+00,7.771459614568402285e-01,9.945218953682951613e-01,9.945218953682951613e-01,-6.293203910499987064e-01,1.045284632674461367e-01,1.045284632674461367e-01
4.470833333333399828e+00,7.688418320733255706e-01,9.958049275746808648e-01,9.958049275746808648e-01,-6.394390019807457692e-01,9.150161866319471426e-02,9.150161866319471426e-02
4.475000000000066258e+00,7.604059655998960388e-01,9.969173337331441731e-01,9.969173337331441731e-01,-6.494480483303416429e-01,7.845909572763874740e-02,7.845909572763874740e-02
4.479166666666732688e+00,7.518398074788416041e-01,9.978589232386170238e-01,9.978589232386170238e-01,-6.593458151002237200e-01,6.540312922993658795e-02,6.540312922993658795e-02
4.483333333333399118e+00,7.431448254772551332e-01,9.986295347545847134e-01,9.986295347545847134e-01,-6.691306063590126696e-01,5.233595624273712499e-02,5.233595624273712499e-02
4.487500000000065548e+00,7.343225094355455562e-01,9.992290362407310056e-01,9.992290362407310056e-01,-6.788007455330931084e-01,3.925981575886348246e-02,3.925981575886348246e-02
4.491666666666731977e+00,7.253743710121468569e-01,9.996573249755627000e-01,9.996573249755627000e-01,-6.883545756939022375e-01,2.617694830766786537e-02,2.617694830766786537e-02
4.495833333333398407e+00,7.163019434245128103e-01,9.999143275740096648e-01,9.999143275740096648e-01,-6.977904598418253057e-01,1.308959557114080206e-02,1.308959557114080206e-02
4.500000000000064837e+00,7.071067811864029107e-01,1.000000000000000000e+00,1.000000000000000000e+00,-7.071067811866922348e-01,-2.037299454714124826e-13,-2.037299454714124826e-13
4.504166666666731267e+00,6.977904598415347603e-01,9.999143275740043357e-01,9.999143275740043357e-01,-7.163019434247958062e-01,-1.308959557154644980e-02,-1.308959557154644980e-02
4.508333333333397697e+00,6.883545756936080284e-01,9.996573249755520418e-01,9.996573249755520418e-01,-7.253743710124260780e-01,-2.617694830807518538e-02,-2.617694830807518538e-02
4.512500000000064126e+00,6.788007455327952355e-01,9.992290362407150184e-01,9.992290362407150184e-01,-7.343225094358208915e-01,-3.925981575926885264e-02,-3.925981575926885264e-02
4.516666666666730556e+00,6.691306063587085795e-01,9.986295347545633971e-01,9.986295347545633971e-01,-7.431448254775289142e-01,-5.233595624314402867e-02,-5.233595624314402867e-02
4.520833333333396986e+00,6.593458150999187417e-01,9.978589232385904895e-01,9.978589232385904895e-01,-7.518398074791090568e-01,-6.540312923034140302e-02,-6.540312923034140302e-02
4.525000000000063416e+00,6.494480483300331120e-01,9.969173337331124207e-01,9.969173337331124207e-01,-7.604059656001594947e-01,-7.845909572804317389e-02,-7.845909572804317389e-02
4.529166666666729846e+00,6.394390019804339076e-01,9.958049275746436724e-01,9.958049275746436724e-01,-7.688418320735850298e-01,-9.150161866359869667e-02,-9.150161866359869667e-02
4.533333333333396276e+00,6.293203910496835141e-01,9.945218953682527507e-01,9.945218953682527507e-01,-7.771459614570955798e-01,-1.045284632678496056e-01,-1.045284632678496056e-01
4.537500000000062705e+00,6.190939493096797586e-01,9.930684569549030893e-01,9.930684569549030893e-01,-7.853169308808665150e-01,-1.175373974580335573e-01,-1.175373974580335573e-01
4.541666666666729135e+00,6.087614290085662239e-01,9.914448613737848470e-01,9.914448613737848470e-01,-7.933533402913536259e-01,-1.305261922202455016e-01,-1.305261922202455016e-01
4.545833333333395565e+00,5.983246005705016302e-01,9.896513868196421537e-01,9.896513868196421537e-01,-8.012538126911782355e-01,-1.434926219913729428e-01,-1.434926219913729428e-01
4.550000000000061995e+00,5.877852522923154854e-01,9.876883405951073502e-01,9.876883405951073502e-01,-8.090169943750619153e-01,-1.564344650404224379e-01,-1.564344650404224379e-01
4.554166666666728425e+00,5.771451900370759835e-01,9.855560590580448865e-01,9.855560590580448865e-01,-8.166415551617903779e-01,-1.693495038492158489e-01,-1.693495038492158489e-01
4.558333333333394854e+00,5.664062369246750661e-01,9.832549075639195335e-01,9.832549075639195335e-01,-8.241261886221240562e-01,-1.822355254923365697e-01,-1.822355254923365697e-01
4.562500000000061284e+00,5.555702330194415284e-01,9.807852804031929050e-01,9.807852804031929050e-01,-8.314696123026525942e-01,-1.950903220163169582e-01,-1.950903220163169582e-01
4.566666666666727714e+00,5.446390350148664350e-01,9.781476007337659428e-01,9.781476007337659428e-01,-8.386705679455284113e-01,-2.079116908179458600e-01,-2.079116908179458600e-01
4.570833333333394144e+00,5.336145159154509487e-01,9.753423205084705838e-01,9.753423205084705838e-01,-8.457278217040745671e-01,-2.206974350216871494e-01,-2.206974350216871494e-01
4.575000000000060574e+00,5.224985647157884827e-01,9.723699203976324812e-01,9.723699203976324812e-01,-8.526401643541905440e-01,-2.334453638560892441e-01,-2.334453638560892441e-01
4.579166666666727004e+00,5.112930860768888364e-01,9.692309097067078882e-01,9.692309097067078882e-01,-8.594064115015498384e-01,-2.461532930291763510e-01,-2.461532930291763510e-01
4.583333333333393433e+00,4.999999999998369082e-01,9.659258262890197955e-01,9.659258262890197955e-01,-8.660254037845327435e-01,-2.588190451027018169e-01,-2.588190451027018169e-01
4.587500000000059863e+00,4.886212414967921469e-01,9.624552364535964299e-01,9.624552364535964299e-01,-8.724960070728883244e-01,-2.714404498652547293e-01,-2.714404498652547293e-01
4.591666666666726293e+00,4.771587602594428157e-01,9.588197348681397614e-01,9.588197348681397614e-01,-8.788171126620553109e-01,-2.840153447041025014e-01,-2.840153447041025014e-01
4.595833333333392723e+00,4.656145203249461573e-01,9.550199444571314533e-01,9.550199444571314533e-01,-8.849876374631288067e-01,-2.965415749757484565e-01,-2.965415749757484565e-01
4.600000000000059153e+00,4.539904997393819364e-01,9.510565162950961327e-01,9.510565162950961327e-01,-8.910065241884518317e-01,-3.090169943751242543e-01,-3.090169943751242543e-01
4.604166666666725583e+00,4.422886902188368774e-01,9.469301294950464021e-01,9.469301294950464021e-01,-8.968727415327694130e-01,-3.214394653033360583e-01,-3.214394653033360583e-01
4.608333333333392012e+00,4.305110968081279910e-01,9.426414910921168122e-01,9.426414910921168122e-01,-9.025852843499403422e-01,-3.338068592339447083e-01,-3.338068592339447083e-01
4.612500000000058442e+00,4.186597375372614338e-01,9.381913359224208770e-01,9.381913359224208770e-01,-9.081431738251580787e-01,-3.461170570776643252e-01,-3.461170570776643252e-01
4.616666666666724872e+00,4.067366430756341189e-01,9.335804264971362398e-01,9.335804264971362398e-01,-9.135454576426748075e-01,-3.583679495454708541e-01,-3.583679495454708541e-01
4.620833333333391302e+00,3.947438563841018100e-01,9.288095528718571803e-01,9.288095528718571803e-01,-9.187912101489693617e-01,-3.705574375100043616e-01,-3.705574375100043616e-01
4.625000000000057732e+00,3.826834323649216940e-01,9.238795325112174606e-01,9.238795325112174606e-01,-9.238795325113563495e-01,-3.826834323652570369e-01,-3.826834323652570369e-01
4.629166666666724161e+00,3.705574375096688522e-01,9.187912101488274752e-01,9.187912101488274752e-01,-9.288095528719909622e-01,-3.947438563844320458e-01,-3.947438563844320458e-01
4.633333333333390591e+00,3.583679495451336239e-01,9.135454576425279249e-01,9.135454576425279249e-01,-9.335804264972656918e-01,-4.067366430759641327e-01,-4.067366430759641327e-01
4.637500000000057021e+00,3.461170570773270949e-01,9.081431738250068664e-01,9.081431738250068664e-01,-9.381913359225453330e-01,-4.186597375375895047e-01,-4.186597375375895047e-01
4.641666666666723451e+00,3.338068592336025375e-01,9.025852843497840228e-01,9.025852843497840228e-01,-9.426414910922380486e-01,-4.305110968084556178e-01,-4.305110968084556178e-01
4.645833333333389881e+00,3.214394653029939986e-01,8.968727415326096519e-01,8.968727415326096519e-01,-9.469301294951625314e-01,-4.422886902191608405e-01,-4.422886902191608405e-01
4.650000000000056311e+00,3.090169943747807513e-01,8.910065241882878517e-01,8.910065241882878517e-01,-9.510565162952077101e-01,-4.539904997397037900e-01,-4.539904997397037900e-01
4.654166666666722740e+00,2.965415749754017893e-01,8.849876374629598308e-01,8.849876374629598308e-01,-9.550199444572391450e-01,-4.656145203252674003e-01,-4.656145203252674003e-01
4.658333333333389170e+00,2.840153447037544465e-01,8.788171126618821161e-01,8.788171126618821161e-01,-9.588197348682429011e-01,-4.771587602597618383e-01,-4.771587602597618383e-01
4.662500000000055600e+00,2.714404498649070629e-01,8.724960070727117989e-01,8.724960070727117989e-01,-9.624552364536944626e-01,-4.886212414971072837e-01,-4.886212414971072837e-01
4.666666666666722030e+00,2.588190451023546501e-01,8.660254037843522212e-01,8.660254037843522212e-01,-9.659258262891128322e-01,-5.000000000001497691e-01,-5.000000000001497691e-01
4.670833333333388460e+00,2.461532930288245491e-01,8.594064115013642091e-01,8.594064115013642091e-01,-9.692309097067971502e-01,-5.112930860772008090e-01,-5.112930860772008090e-01
4.675000000000054889e+00,2.334453638557380251e-01,8.526401643540026942e-01,8.526401643540026942e-01,-9.723699203977167471e-01,-5.224985647160949043e-01,-5.224985647160949043e-01
4.679166666666721319e+00,2.206974350213348479e-01,8.457278217038818324e-01,8.457278217038818324e-01,-9.753423205085502978e-01,-5.336145159157564821e-01,-5.336145159157564821e-01
4.683333333333387749e+00,2.079116908175942802e-01,8.386705679453316797e-01,8.386705679453316797e-01,-9.781476007338407719e-01,-5.446390350151694149e-01,-5.446390350151694149e-01
4.687500000000054179e+00,1.950903220159609652e-01,8.314696123024509777e-01,8.314696123024509777e-01,-9.807852804032637373e-01,-5.555702330197433980e-01,-5.555702330197433980e-01
4.691666666666720609e+00,1.822355254919814094e-01,8.241261886219204413e-01,8.241261886219204413e-01,-9.832549075639853697e-01,-5.664062369249712736e-01,-5.664062369249712736e-01
4.695833333333387039e+00,1.693495038488598559e-01,8.166415551615818780e-01,8.166415551615818780e-01,-9.855560590581060598e-01,-5.771451900373709698e-01,-5.771451900373709698e-01
4.700000000000053468e+00,1.564344650400639192e-01,8.090169943748485304e-01,8.090169943748485304e-01,-9.876883405951641937e-01,-5.877852522926091394e-01,-5.877852522926091394e-01
4.704166666666719898e+00,1.434926219910137024e-01,8.012538126909610758e-01,8.012538126909610758e-01,-9.896513868196942232e-01,-5.983246005707923976e-01,-5.983246005707923976e-01
4.708333333333386328e+00,1.305261922198873714e-01,7.933533402911338017e-01,7.933533402911338017e-01,-9.914448613738320315e-01,-6.087614290088527724e-01,-6.087614290088527724e-01
4.712500000000052758e+00,1.175373974576748581e-01,7.853169308806429161e-01,7.853169308806429161e-01,-9.930684569549456109e-01,-6.190939493099634205e-01,-6.190939493099634205e-01
4.716666666666719188e+00,1.045284632674886027e-01,7.771459614568670959e-01,7.771459614568670959e-01,-9.945218953682907204e-01,-6.293203910499656217e-01,-6.293203910499656217e-01
4.720833333333385617e+00,9.150161866323899829e-02,7.688418320733551026e-01,7.688418320733551026e-01,-9.958049275746767570e-01,-6.394390019807102421e-01,-6.394390019807102421e-01
4.725000000000052047e+00,7.845909572768307305e-02,7.604059655999249046e-01,7.604059655999249046e-01,-9.969173337331407314e-01,-6.494480483303077811e-01,-6.494480483303077811e-01
4.729166666666718477e+00,6.540312922998274547e-02,7.518398074788708030e-01,7.518398074788708030e-01,-9.978589232386140262e-01,-6.593458151001903023e-01,-6.593458151001903023e-01
4.733333333333384907e+00,5.233595624278153391e-02,7.431448254772861084e-01,7.431448254772861084e-01,-9.986295347545823820e-01,-6.691306063589783637e-01,-6.691306063589783637e-01
4.737500000000051337e+00,3.925981575890791914e-02,7.343225094355769755e-01,7.343225094355769755e-01,-9.992290362407292292e-01,-6.788007455330592466e-01,-6.788007455330592466e-01
4.741666666666717767e+00,2.617694830771409575e-02,7.253743710121774990e-01,7.253743710121774990e-01,-9.996573249755614787e-01,-6.883545756938700411e-01,-6.883545756938700411e-01
4.745833333333384196e+00,1.308959557118704459e-02,7.163019434245437855e-01,7.163019434245437855e-01,-9.999143275740091097e-01,-6.977904598417935533e-01,-6.977904598417935533e-01
4.750000000000050626e+00,-1.592597921464488661e-13,7.071067811864355512e-01,7.071067811864355512e-01,-1.000000000000000000e+00,-7.071067811866594832e-01,-7.071067811866594832e-01
4.754166666666717056e+00,-1.308959557150198363e-02,6.977904598415666237e-01,6.977904598415666237e-01,-9.999143275740050019e-01,-7.163019434247648309e-01,-7.163019434247648309e-01
4.758333333333383486e+00,-2.617694830802895500e-02,6.883545756936402249e-01,6.883545756936402249e-01,-9.996573249755531521e-01,-7.253743710123955468e-01,-7.253743710123955468e-01
4.762500000000049916e+00,-3.925981575922619232e-02,6.788007455328265438e-01,6.788007455328265438e-01,-9.992290362407167947e-01,-7.343225094357920257e-01,-7.343225094357920257e-01
4.766666666666716345e+00,-5.233595624309961974e-02,6.691306063587428854e-01,6.691306063587428854e-01,-9.986295347545657286e-01,-7.431448254774980500e-01,-7.431448254774980500e-01
4.770833333333382775e+00,-6.540312923029703573e-02,6.593458150999521594e-01,6.593458150999521594e-01,-9.978589232385933760e-01,-7.518398074790797470e-01,-7.518398074790797470e-01
4.775000000000049205e+00,-7.845909572799707188e-02,6.494480483300669738e-01,6.494480483300669738e-01,-9.969173337331159734e-01,-7.604059656001306289e-01,-7.604059656001306289e-01
4.779166666666715635e+00,-9.150161866355618900e-02,6.394390019804666592e-01,6.394390019804666592e-01,-9.958049275746475582e-01,-7.688418320735577183e-01,-7.688418320735577183e-01
4.783333333333382065e+00,-1.045284632678053771e-01,6.293203910497193743e-01,6.293203910497193743e-01,-9.945218953682574137e-01,-7.771459614570664920e-01,-7.771459614570664920e-01
4.787500000000048495e+00,-1.175373974579876357e-01,6.190939493097146196e-01,6.190939493097146196e-01,-9.930684569549085294e-01,-7.853169308808389815e-01,-7.853169308808389815e-01
4.791666666666714924e+00,-1.305261922201996494e-01,6.087614290086014179e-01,6.087614290086014179e-01,-9.914448613737909533e-01,-7.933533402913266475e-01,-7.933533402913266475e-01
4.795833333333381354e+00,-1.434926219913289225e-01,5.983246005705386006e-01,5.983246005705386006e-01,-9.896513868196484820e-01,-8.012538126911505909e-01,-8.012538126911505909e-01
4.800000000000047784e+00,-1.564344650403785009e-01,5.877852522923514567e-01,5.877852522923514567e-01,-9.876883405951143446e-01,-8.090169943750358250e-01,-8.090169943750358250e-01
4.804166666666714214e+00,-1.693495038491702742e-01,5.771451900371121768e-01,5.771451900371121768e-01,-9.855560590580526581e-01,-8.166415551617647317e-01,-8.166415551617647317e-01
4.808333333333380644e+00,-1.822355254922945755e-01,5.664062369247102602e-01,5.664062369247102602e-01,-9.832549075639273051e-01,-8.241261886220999644e-01,-8.241261886220999644e-01
4.812500000000047073e+00,-1.950903220162733542e-01,5.555702330194799421e-01,5.555702330194799421e-01,-9.807852804032015648e-01,-8.314696123026269481e-01,-8.314696123026269481e-01
4.816666666666713503e+00,-2.079116908179023671e-01,5.446390350149036275e-01,5.446390350149036275e-01,-9.781476007337752687e-01,-8.386705679455042084e-01,-8.386705679455042084e-01
4.820833333333379933e+00,-2.206974350216420466e-01,5.336145159154884743e-01,5.336145159154884743e-01,-9.753423205084807979e-01,-8.457278217040508084e-01,-8.457278217040508084e-01
4.825000000000046363e+00,-2.334453638560477495e-01,5.224985647158247870e-01,5.224985647158247870e-01,-9.723699203976424732e-01,-8.526401643541682285e-01,-8.526401643541682285e-01
4.829166666666712793e+00,-2.461532930291332466e-01,5.112930860769284713e-01,5.112930860769284713e-01,-9.692309097067187684e-01,-8.594064115015261907e-01,-8.594064115015261907e-01
4.833333333333379223e+00,-2.588190451026588512e-01,4.999999999998753775e-01,4.999999999998753775e-01,-9.659258262890312308e-01,-8.660254037845105390e-01,-8.660254037845105390e-01
4.837500000000045652e+00,-2.714404498652102093e-01,4.886212414968308937e-01,4.886212414968308937e-01,-9.624552364536089755e-01,-8.724960070728665640e-01,-8.724960070728665640e-01
4.841666666666712082e+00,-2.840153447040598134e-01,4.771587602594833943e-01,4.771587602594833943e-01,-9.588197348681524179e-01,-8.788171126620332174e-01,-8.788171126620332174e-01
4.845833333333378512e+00,-2.965415749757059904e-01,4.656145203249870135e-01,4.656145203249870135e-01,-9.550199444571446650e-01,-8.849876374631072684e-01,-8.849876374631072684e-01
4.850000000000044942e+00,-3.090169943750802894e-01,4.539904997394215158e-01,4.539904997394215158e-01,-9.510565162951104545e-01,-8.910065241884317366e-01,-8.910065241884317366e-01
4.854166666666711372e+00,-3.214394653032956461e-01,4.422886902188750691e-01,4.422886902188750691e-01,-9.469301294950601688e-01,-8.968727415327505392e-01,-8.968727415327505392e-01
4.858333333333377801e+00,-3.338068592339027418e-01,4.305110968081696798e-01,4.305110968081696798e-01,-9.426414910921316892e-01,-9.025852843499204692e-01,-9.025852843499204692e-01
4.862500000000044231e+00,-3.461170570776225808e-01,4.186597375373017904e-01,4.186597375373017904e-01,-9.381913359224363091e-01,-9.081431738251395380e-01,-9.081431738251395380e-01
4.866666666666710661e+00,-3.583679495454276664e-01,4.067366430756746976e-01,4.067366430756746976e-01,-9.335804264971528932e-01,-9.135454576426568218e-01,-9.135454576426568218e-01
4.870833333333377091e+00,-3.705574375099646711e-01,3.947438563841409453e-01,3.947438563841409453e-01,-9.288095528718729454e-01,-9.187912101489525973e-01,-9.187912101489525973e-01
4.875000000000043521e+00,-3.826834323652159586e-01,3.826834323649643821e-01,3.826834323649643821e-01,-9.238795325112344470e-01,-9.238795325113386969e-01,-9.238795325113386969e-01
4.879166666666709951e+00,-3.947438563843911896e-01,3.705574375097100970e-01,3.705574375097100970e-01,-9.187912101488450167e-01,-9.288095528719745309e-01,-9.288095528719745309e-01
4.883333333333376380e+00,-4.067366430759218887e-01,3.583679495451750907e-01,3.583679495451750907e-01,-9.135454576425466877e-01,-9.335804264972498157e-01,-9.335804264972498157e-01
4.887500000000042810e+00,-4.186597375375507024e-01,3.461170570773670629e-01,3.461170570773670629e-01,-9.081431738250247410e-01,-9.381913359225305671e-01,-9.381913359225305671e-01
4.891666666666709240e+00,-4.305110968084154832e-01,3.338068592336460583e-01,3.338068592336460583e-01,-9.025852843498032296e-01,-9.426414910922226165e-01,-9.426414910922226165e-01
4.895833333333375670e+00,-4.422886902191193181e-01,3.214394653030360760e-01,3.214394653030360760e-01,-8.968727415326300800e-01,-9.469301294951483206e-01,-9.469301294951483206e-01
4.900000000000042100e+00,-4.539904997396625452e-01,3.090169943748229953e-01,3.090169943748229953e-01,-8.910065241883088349e-01,-9.510565162951940543e-01,-9.510565162951940543e-01
4.904166666666708529e+00,-4.656145203252280429e-01,2.965415749754459207e-01,2.965415749754459207e-01,-8.849876374629804809e-01,-9.550199444572254892e-01,-9.550199444572254892e-01
4.908333333333374959e+00,-4.771587602597227029e-01,2.840153447037970236e-01,2.840153447037970236e-01,-8.788171126619033213e-01,-9.588197348682302446e-01,-9.588197348682302446e-01
4.912500000000041389e+00,-4.886212414970669271e-01,2.714404498649498065e-01,2.714404498649498065e-01,-8.724960070727343364e-01,-9.624552364536823612e-01,-9.624552364536823612e-01
4.916666666666707819e+00,-5.000000000001127987e-01,2.588190451023957839e-01,2.588190451023957839e-01,-8.660254037843735375e-01,-9.659258262891017299e-01,-9.659258262891017299e-01
4.920833333333374249e+00,-5.112930860771625063e-01,2.461532930288692911e-01,2.461532930288692911e-01,-8.594064115013869687e-01,-9.692309097067858259e-01,-9.692309097067858259e-01
4.925000000000040679e+00,-5.224985647160570457e-01,2.334453638557812127e-01,2.334453638557812127e-01,-8.526401643540260089e-01,-9.723699203977064220e-01,-9.723699203977064220e-01
4.929166666666707108e+00,-5.336145159157172913e-01,2.206974350213781744e-01,2.206974350213781744e-01,-8.457278217039064794e-01,-9.753423205085405279e-01,-9.753423205085405279e-01
4.933333333333373538e+00,-5.446390350151335547e-01,2.079116908176359968e-01,2.079116908176359968e-01,-8.386705679453548834e-01,-9.781476007338318901e-01,-9.781476007338318901e-01
4.937500000000039968e+00,-5.555702330197064276e-01,1.950903220160062623e-01,1.950903220160062623e-01,-8.314696123024756247e-01,-9.807852804032547445e-01,-9.807852804032547445e-01
4.941666666666706398e+00,-5.664062369249346363e-01,1.822355254920250689e-01,1.822355254920250689e-01,-8.241261886219456434e-01,-9.832549075639772651e-01,-9.832549075639772651e-01
4.945833333333372828e+00,-5.771451900373331112e-01,1.693495038489035986e-01,1.693495038489035986e-01,-8.166415551616086344e-01,-9.855560590580985103e-01,-9.855560590580985103e-01
4.950000000000039257e+00,-5.877852522925731682e-01,1.564344650401095216e-01,1.564344650401095216e-01,-8.090169943748747317e-01,-9.876883405951569772e-01,-9.876883405951569772e-01
4.954166666666705687e+00,-5.983246005707567594e-01,1.434926219910594158e-01,1.434926219910594158e-01,-8.012538126909876102e-01,-9.896513868196875618e-01,-9.896513868196875618e-01
4.958333333333372117e+00,-6.087614290088161351e-01,1.305261922199314195e-01,1.305261922199314195e-01,-7.933533402911618904e-01,-9.914448613738262583e-01,-9.914448613738262583e-01
4.962500000000038547e+00,-6.190939493099298918e-01,1.175373974577171854e-01,1.175373974577171854e-01,-7.853169308806693394e-01,-9.930684569549405039e-01,-9.930684569549405039e-01
4.966666666666704977e+00,-6.293203910499310938e-01,1.045284632675345382e-01,1.045284632675345382e-01,-7.771459614568950736e-01,-9.945218953682858354e-01,-9.945218953682858354e-01
4.970833333333371407e+00,-6.394390019806760472e-01,9.150161866328322680e-02,9.150161866328322680e-02,-7.688418320733836353e-01,-9.958049275746726492e-01,-9.958049275746726492e-01
4.975000000000037836e+00,-6.494480483302726981e-01,7.845909572772734319e-02,7.845909572772734319e-02,-7.604059655999548806e-01,-9.969173337331371787e-01,-9.969173337331371787e-01
4.979166666666704266e+00,-6.593458151001582168e-01,6.540312923002528089e-02,6.540312923002528089e-02,-7.518398074788990026e-01,-9.978589232386112506e-01,-9.978589232386112506e-01
4.983333333333370696e+00,-6.691306063589452791e-01,5.233595624282765674e-02,5.233595624282765674e-02,-7.431448254773158624e-01,-9.986295347545799395e-01,-9.986295347545799395e-01
4.987500000000037126e+00,-6.788007455330264950e-01,3.925981575895229336e-02,3.925981575895229336e-02,-7.343225094356071736e-01,-9.992290362407274529e-01,-9.992290362407274529e-01
